"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"x1",-23.8940267737195,1.57198578150134e-05,19,50,"medium",0.4472136,150219,"int12_3","null",0
"x2",-27.1665141317209,5.95971390320028e-07,19,50,"medium",0.4472136,150219,"int12_3","null",0
"x4",-28.5552647772653,1.486273278631e-07,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int12_3",-48.7561862495347,2.50582042588551e-16,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int23_1",-51.5988422710577,1.46015890335173e-17,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int13_2",-53.3578838500311,2.51453722770131e-18,19,50,"medium",0.4472136,150219,"int12_3","null",0
"main",-54.8839286989977,5.46644789283575e-19,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int12_4",-56.9330922362225,7.04311526501896e-20,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int24_1",-62.2174583009979,3.57103226101556e-22,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int14_2",-62.7275616072899,2.14416756709315e-22,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int34_1",-63.8427257643003,7.02989895578813e-23,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int14_3",-63.9186418259443,6.51597119965529e-23,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int13_4",-63.9452311052113,6.34499930429787e-23,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int12",-64.4706048186735,3.75201593445697e-23,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int23_4",-65.5896534709233,1.22537218924889e-23,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int23",-67.2913673744496,2.23471971999196e-24,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int24_3",-67.8521756053265,1.2754608756576e-24,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int34_2",-67.9665529136113,1.13761080275528e-24,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int13",-69.0799083077311,3.73653972145083e-25,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int24",-69.4627502890649,2.54802358425748e-25,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int34",-70.2494780165996,1.160197519577e-25,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int14",-70.4574191968227,9.42376018093136e-26,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int123_4",-107.894332334134,5.19492677664501e-42,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int124_3",-111.186679209261,1.93077359175543e-43,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int234_1",-113.230322146191,2.50143083815813e-44,19,50,"medium",0.4472136,150219,"int12_3","null",0
"int134_2",-114.249405502886,9.02830497784831e-45,19,50,"medium",0.4472136,150219,"int12_3","null",0
"full",-211.319379787138,6.29002006828116e-87,19,50,"medium",0.4472136,150219,"int12_3","null",0
"null",-16.6168108055294,0.999987390383359,20,50,"medium",0.4472136,150220,"int12_3","null",0
"x1",-28.3354445060619,8.14060293357974e-06,20,50,"medium",0.4472136,150220,"int12_3","null",0
"x3",-29.1221187478116,3.70687797430557e-06,20,50,"medium",0.4472136,150220,"int12_3","null",0
"x2",-30.9642070008824,5.87488711812345e-07,20,50,"medium",0.4472136,150220,"int12_3","null",0
"x4",-32.1772971142808,1.74647021761915e-07,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int12_3",-54.7147732189471,2.84616239203478e-17,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int12_4",-58.0594953418571,1.00384188907691e-18,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int13_2",-65.3209045575655,7.04815361637883e-22,20,50,"medium",0.4472136,150220,"int12_3","null",0
"main",-66.175043757328,3.00004258742092e-22,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int23_1",-66.4130944710409,2.36452172408452e-22,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int14_2",-68.2457763710013,3.7828548038476e-23,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int12",-68.4926953733018,2.9551811781893e-23,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int24_1",-68.7864185699361,2.20303678366601e-23,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int14_3",-71.2250167726891,1.92287921707627e-24,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int34_1",-71.4091014302299,1.59957664516265e-24,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int13_4",-71.6301033395034,1.2824048293656e-24,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int24_3",-73.7454438509152,1.54648044714617e-25,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int34_2",-73.8421444569182,1.40393788583435e-25,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int23_4",-73.8867955659632,1.34262943306666e-25,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int24",-80.6020348856349,1.627664091082e-28,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int14",-80.711269094502,1.4592340943533e-28,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int13",-80.8100102430417,1.32203280609531e-28,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int34",-81.62580837708,5.84716843337107e-29,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int23",-81.782991188515,4.99668505792772e-29,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int124_3",-110.910212977232,1.11915510641737e-41,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int123_4",-114.32050885333,3.6967288767424e-43,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int134_2",-126.103535177849,2.82172240862657e-48,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int234_1",-127.080290430725,1.06246558300086e-48,20,50,"medium",0.4472136,150220,"int12_3","null",0
"full",-214.574119657261,1.067155327816e-86,20,50,"medium",0.4472136,150220,"int12_3","null",0
"int12_3",1.45862119818609,0.913922781027649,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int12_4",-1.17494646162629,0.0656395508400391,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"null",-2.47945156173661,0.0178084546222598,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"x1",-5.04821462126825,0.00136466675565294,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"x3",-5.88127481750661,0.000593243741961099,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int12",-6.44092977727216,0.000338983145127517,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"x2",-6.58463916370756,0.000293606665846989,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int13_2",-8.89590378609051,2.91069325550853e-05,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"x4",-10.0546471332878,9.13609481232156e-06,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int24_1",-13.8820921007416,1.98848522672394e-07,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int23_1",-14.0022425802912,1.76336281568334e-07,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"main",-15.4356530244782,4.20551738186461e-08,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int13",-15.6596270321845,3.36162106628455e-08,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int14_2",-16.7946336869507,1.08049218380069e-08,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int34",-17.3050471967913,6.48562536865668e-09,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int13_4",-18.9303967070723,1.27664907612657e-09,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int24",-19.7442120487044,5.65764929646384e-10,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int23",-21.6673854656646,8.26822755101544e-11,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int34_1",-21.8198836492961,7.09877319515592e-11,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int14",-23.1364598229897,1.90283676327554e-11,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int34_2",-24.250021359229,6.24867450942161e-12,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int14_3",-24.6247876434322,4.29565084112768e-12,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int123_4",-26.1276939469243,9.55707643507611e-13,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int124_3",-26.3741366128752,7.46958320779253e-13,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int134_2",-34.0170691770207,3.58107099736684e-16,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int234_1",-37.0238421781111,1.77087541462333e-17,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int24_3",-62.9492125854201,9.74861006558548e-29,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"int23_4",-65.9989335509873,4.61812530635602e-30,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"full",-74.1766319665855,1.29698936846729e-33,21,50,"medium",0.4472136,150221,"int12_3","int12_3",1
"null",-6.75596605894042,0.998769797913534,22,50,"medium",0.4472136,150222,"int12_3","null",0
"x4",-13.5851413833939,0.00108041907159023,22,50,"medium",0.4472136,150222,"int12_3","null",0
"x2",-15.5610632560681,0.000149782224340761,22,50,"medium",0.4472136,150222,"int12_3","null",0
"x1",-28.1954548461546,4.87993150214112e-10,22,50,"medium",0.4472136,150222,"int12_3","null",0
"x3",-28.6866590545072,2.98597693577847e-10,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int24_3",-33.0134729415925,3.94434644485542e-12,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int12_3",-47.1484966195437,2.86557822599016e-18,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int13_2",-57.0603428177857,1.42086284957114e-22,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int23_1",-57.69412262039,7.53884975509004e-23,22,50,"medium",0.4472136,150222,"int12_3","null",0
"main",-57.8519652209504,6.43805848672914e-23,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int12_4",-60.982501638175,2.81306797333355e-24,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int12",-62.8199162189267,4.47920782250915e-25,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int13_4",-64.7968509015343,6.20339433633882e-26,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int34_1",-65.434964333502,3.27717963092776e-26,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int14_3",-67.2433132094474,5.37210272579007e-27,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int14_2",-69.2733048134658,7.05553834947042e-28,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int24_1",-69.9969693874786,3.42173699662077e-28,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int34_2",-70.4342104572121,2.2098115627168e-28,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int34",-72.5546535185935,2.65129785780427e-29,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int13",-72.7956209015772,2.08356817928589e-29,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int23",-73.3905649736417,1.14928248632681e-29,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int14",-73.5790763808036,9.51825476079901e-30,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int24",-73.5886633167315,9.42743987606219e-30,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int23_4",-74.7119132542193,3.06600262047042e-30,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int123_4",-105.397099084703,1.44599116473324e-43,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int124_3",-107.806031638177,1.3001082797247e-44,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int234_1",-113.746702853084,3.41962746633751e-47,22,50,"medium",0.4472136,150222,"int12_3","null",0
"int134_2",-118.73421789786,2.33307410972169e-49,22,50,"medium",0.4472136,150222,"int12_3","null",0
"full",-207.613689270438,5.86225306966546e-88,22,50,"medium",0.4472136,150222,"int12_3","null",0
"null",-14.0146677874817,0.999841118556581,23,50,"medium",0.4472136,150223,"int12_3","null",0
"x2",-22.8422700805399,0.00014660609595808,23,50,"medium",0.4472136,150223,"int12_3","null",0
"x1",-25.7095961924498,8.33466446238322e-06,23,50,"medium",0.4472136,150223,"int12_3","null",0
"x3",-26.4881894012391,3.82603894552042e-06,23,50,"medium",0.4472136,150223,"int12_3","null",0
"x4",-29.9959425951926,1.14644052784698e-07,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int12_3",-51.9160972487926,3.46377219691174e-17,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int12_4",-55.3861909109807,1.07772211000394e-18,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int13_2",-55.4916964638423,9.69809230383727e-19,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int23_1",-55.6287704251525,8.45582231240148e-19,23,50,"medium",0.4472136,150223,"int12_3","null",0
"main",-55.6405678804974,8.35665125951696e-19,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int24_1",-59.1388856407903,2.52773870987146e-20,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int14_2",-59.2416879378051,2.28079214693355e-20,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int24_3",-67.0183693431704,9.56568085337224e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int34_1",-67.437128774085,6.29290212348262e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int34_2",-67.5608868879853,5.56036768953381e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int23_4",-67.5761913941712,5.47591689507448e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int12",-67.6282127978658,5.1983347161677e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int13_4",-68.0231463869604,3.50224691528217e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int14_3",-68.2793408633037,2.71070910213494e-24,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int34",-70.504372289825,2.92930129418049e-25,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int24",-70.6575576766978,2.51325453708686e-25,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int14",-71.0278085173949,1.73555578776629e-25,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int13",-71.2268369677793,1.42233409420978e-25,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int23",-71.3658049631797,1.23779460910006e-25,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int124_3",-113.099804330842,9.28544995741928e-44,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int123_4",-113.868456175322,4.30508468858393e-44,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int134_2",-116.407330969793,3.39908782327404e-45,23,50,"medium",0.4472136,150223,"int12_3","null",0
"int234_1",-116.42071752219,3.35388895947152e-45,23,50,"medium",0.4472136,150223,"int12_3","null",0
"full",-218.613658917925,1.39225293552451e-89,23,50,"medium",0.4472136,150223,"int12_3","null",0
"null",-9.67692074396685,0.999433972853556,24,50,"medium",0.4472136,150224,"int12_3","null",0
"x2",-17.1952681777636,0.000542721847206979,24,50,"medium",0.4472136,150224,"int12_3","null",0
"x1",-20.3704651478958,2.26781060218347e-05,24,50,"medium",0.4472136,150224,"int12_3","null",0
"x3",-24.3167494331544,4.38285691024448e-07,24,50,"medium",0.4472136,150224,"int12_3","null",0
"x4",-25.1583627893879,1.88907523964607e-07,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int12_3",-45.3448978235044,3.23108573289379e-16,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int12_4",-45.666675240459,2.34208323343463e-16,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int23_1",-51.3943416636825,7.62269254594872e-19,24,50,"medium",0.4472136,150224,"int12_3","null",0
"main",-51.8899124487118,4.6439201745336e-19,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int13_2",-51.9633756309225,4.31499295790641e-19,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int24_1",-53.0083089994122,1.51764884383539e-19,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int14_2",-53.0205132358593,1.49923966199878e-19,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int12",-59.2337514061163,3.00258984018932e-22,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int24_3",-61.4195340282605,3.37460293045999e-23,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int23_4",-62.2792790388842,1.42836817532722e-23,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int34_2",-62.5691515381,1.06893214768501e-23,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int14_3",-64.7922010636462,1.15742270218371e-24,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int13_4",-66.5620466672287,1.97177709379208e-25,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int34_1",-66.5938127547549,1.91012584373967e-25,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int23",-67.0577921811677,1.201042224482e-25,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int14",-67.3289406331799,9.15798651024786e-26,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int24",-67.4174026258399,8.38265213716398e-26,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int34",-67.6080644957541,6.92752411399495e-26,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int13",-67.6230635284916,6.82439331756106e-26,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int124_3",-104.053821806439,1.02893219734017e-41,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int123_4",-106.09394469419,1.33774286970125e-42,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int234_1",-112.982707965501,1.36339208664642e-45,24,50,"medium",0.4472136,150224,"int12_3","null",0
"int134_2",-112.986516341986,1.35820965088006e-45,24,50,"medium",0.4472136,150224,"int12_3","null",0
"full",-208.719072632003,3.60450702944109e-87,24,50,"medium",0.4472136,150224,"int12_3","null",0
"x1",-12.2670448019723,0.993494224602777,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"null",-17.3485046365647,0.00617042930059672,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int12_3",-21.1107052996061,0.000143354850732273,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int13_2",-21.5965784811524,8.81861435968185e-05,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"main",-22.0337480132798,5.69560727071111e-05,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int23_1",-22.2427567243459,4.62134834650474e-05,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int12_4",-27.7153734787095,1.94107111924046e-07,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int24_1",-28.1918725729339,1.20531488698664e-07,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int14_2",-28.4683828125347,9.14141971433738e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int34",-28.5788038108116,8.18574891346711e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int12",-29.3315002164517,3.85626191818839e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"x3",-29.5830189052423,2.99870224624769e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int13",-29.7551970640561,2.52439505458039e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int24",-29.8916497445158,2.20240241465215e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int14",-30.3629846455052,1.37467023082834e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int23",-30.4325375144403,1.28230725887895e-08,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"x2",-31.7044595166523,3.59420954966022e-09,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int14_3",-33.04281740553,9.42674909222013e-10,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"x4",-33.3240759769452,7.11562254160512e-10,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int234_1",-51.4032668696105,1.00119820033959e-17,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int134_2",-51.5226549643449,8.8852667292466e-18,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int124_3",-52.6739630293943,2.80972444505924e-18,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int123_4",-53.0647687326428,1.90081114413046e-18,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int34_2",-72.5472919305334,6.57334839668046e-27,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int24_3",-73.5596684554441,2.38845527176625e-27,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int34_1",-73.791518344559,1.89420066723689e-27,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int23_4",-73.8134762279371,1.85306134899282e-27,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"int13_4",-74.0640312788379,1.44236482155736e-27,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"full",-221.445658820565,1.41921288795845e-91,25,50,"medium",0.4472136,150225,"int12_3","x1",0
"null",-13.6635068585564,0.999996530368507,26,50,"medium",0.4472136,150226,"int12_3","null",0
"x1",-26.5455320691283,2.54334941011605e-06,26,50,"medium",0.4472136,150226,"int12_3","null",0
"x2",-28.4288822687792,3.86791952132221e-07,26,50,"medium",0.4472136,150226,"int12_3","null",0
"x4",-28.5690632807486,3.36199907256628e-07,26,50,"medium",0.4472136,150226,"int12_3","null",0
"x3",-29.0721345975333,2.03290223070047e-07,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int12_3",-56.2964242473685,3.05321736510952e-19,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int12_4",-57.0233232785347,1.47594266012674e-19,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int24_1",-60.2049730949441,6.12768634274068e-21,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int14_2",-60.5297607010761,4.42836145411015e-21,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int13_2",-60.7970694807272,3.38963030565563e-21,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int23_1",-60.9255328761204,2.98099597856686e-21,26,50,"medium",0.4472136,150226,"int12_3","null",0
"main",-60.9333558142097,2.95776681022028e-21,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int14_3",-71.2015225594885,1.02696531195097e-25,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int34_1",-71.9362992536164,4.92545449269834e-26,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int12",-72.0249613531158,4.50755308763242e-26,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int13_4",-72.2289388150415,3.67582277412674e-26,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int24_3",-73.2196741889414,1.36484602192393e-26,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int23_4",-74.1328585813695,5.47636915487264e-27,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int34_2",-74.1933928492267,5.1546955189295e-27,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int24",-75.723561636853,1.11598705329886e-27,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int14",-76.0390347727099,8.14049688099144e-28,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int13",-76.5323914201559,4.97037143434298e-28,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int34",-76.6280169527895,4.51709478251633e-28,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int23",-76.6554423525356,4.39489500065833e-28,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int124_3",-117.81876116208,5.83372950189035e-46,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int123_4",-118.456500639879,3.08304278574512e-46,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int234_1",-121.703093561024,1.19950527219517e-47,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int134_2",-122.142314620504,7.73127068088992e-48,26,50,"medium",0.4472136,150226,"int12_3","null",0
"full",-220.710248332609,1.20431799296634e-90,26,50,"medium",0.4472136,150226,"int12_3","null",0
"int12_3",-5.0372838521511,0.999761528017377,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int12",-13.4086983222519,0.000231332851143383,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int23_1",-17.1291505953095,5.60357795572995e-06,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"null",-18.7422338316521,1.11663765701816e-06,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"x1",-19.7295078561864,4.16049120946827e-07,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int23",-25.1347159334252,1.86935837170038e-09,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int24",-26.4476180790073,5.0292868898656e-10,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int13",-26.4660887102335,4.9372454350331e-10,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"x3",-33.5272839022415,4.23493363936837e-13,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"x2",-34.3934938942555,1.78096912144832e-13,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"x4",-34.7158376928314,1.29022144679189e-13,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int124_3",-38.7679367260121,2.24315873171328e-15,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int123_4",-38.9755359265598,1.82263967296699e-15,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int134_2",-44.1714282978929,1.00960951242596e-17,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int234_1",-45.4561828450331,2.79377626475242e-18,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int12_4",-51.2728739715398,8.31830354386455e-21,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"main",-57.3517799035254,1.90545835715391e-23,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int13_2",-57.5066957871469,1.63200072934707e-23,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int24_1",-61.0803342392424,4.57834892926547e-25,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int14_2",-61.0983824993144,4.49645890619689e-25,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int14_3",-63.8240672737966,2.94524055352052e-26,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int13_4",-64.1863208490277,2.05019912083314e-26,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int34_1",-64.2060839368405,2.01007861397039e-26,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int34",-73.0088902635172,3.02136246811877e-30,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int14",-73.0551121435434,2.88488777004995e-30,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int24_3",-80.3417405154803,1.97508790268788e-33,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int34_2",-80.5340581719709,1.62953589708535e-33,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"int23_4",-80.5703540687739,1.57145092989865e-33,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"full",-91.9271771083339,1.83694116355231e-38,27,50,"medium",0.4472136,150227,"int12_3","int12_3",1
"null",-9.1714302733138,0.999988464962606,28,50,"medium",0.4472136,150228,"int12_3","null",0
"x2",-20.9445914527385,7.7086096720561e-06,28,50,"medium",0.4472136,150228,"int12_3","null",0
"x1",-21.8703351086356,3.05443363997001e-06,28,50,"medium",0.4472136,150228,"int12_3","null",0
"x3",-23.5672049017353,5.59744076724433e-07,28,50,"medium",0.4472136,150228,"int12_3","null",0
"x4",-24.5369197256896,2.12250005152425e-07,28,50,"medium",0.4472136,150228,"int12_3","null",0
"int12_3",-51.2278141167541,5.43424930317618e-19,28,50,"medium",0.4472136,150228,"int12_3","null",0
"int12_4",-54.9581357439559,1.30341123433817e-20,28,50,"medium",0.4472136,150228,"int12_3","null",0
