"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int12",-25.2211332771171,1.22359995017491e-08,10,50,"big",0.7071068,150310,"int12_3","null",0
"int23_1",-25.8427806655464,6.57145321239642e-09,10,50,"big",0.7071068,150310,"int12_3","null",0
"int13_2",-26.6388501089708,2.9643730318488e-09,10,50,"big",0.7071068,150310,"int12_3","null",0
"main",-26.6474398131688,2.93901899211464e-09,10,50,"big",0.7071068,150310,"int12_3","null",0
"int24_1",-30.2231339184787,8.22807371008097e-11,10,50,"big",0.7071068,150310,"int12_3","null",0
"int14_2",-30.2425957816248,8.06948825529657e-11,10,50,"big",0.7071068,150310,"int12_3","null",0
"int13_4",-31.9981700077403,1.39447198874785e-11,10,50,"big",0.7071068,150310,"int12_3","null",0
"int34_1",-32.0035478657855,1.38699284525601e-11,10,50,"big",0.7071068,150310,"int12_3","null",0
"int14_3",-32.3560741556763,9.74931265880022e-12,10,50,"big",0.7071068,150310,"int12_3","null",0
"int23",-34.1153735810082,1.67849466778604e-12,10,50,"big",0.7071068,150310,"int12_3","null",0
"int24",-34.4071136816248,1.25377281814287e-12,10,50,"big",0.7071068,150310,"int12_3","null",0
"int34",-34.5274648691487,1.1116062845961e-12,10,50,"big",0.7071068,150310,"int12_3","null",0
"int13",-34.7653905191427,8.76236210701052e-13,10,50,"big",0.7071068,150310,"int12_3","null",0
"int14",-34.977031518561,7.09098682336715e-13,10,50,"big",0.7071068,150310,"int12_3","null",0
"int24_3",-36.9599631529803,9.76181137275263e-14,10,50,"big",0.7071068,150310,"int12_3","null",0
"int34_2",-39.1690612861139,1.07184326243313e-14,10,50,"big",0.7071068,150310,"int12_3","null",0
"int23_4",-39.530886531264,7.46435996635593e-15,10,50,"big",0.7071068,150310,"int12_3","null",0
"int123_4",-47.4990643417178,2.58497841522082e-18,10,50,"big",0.7071068,150310,"int12_3","null",0
"int124_3",-48.4359243601211,1.01294014789778e-18,10,50,"big",0.7071068,150310,"int12_3","null",0
"int234_1",-54.6387389194857,2.04991403705771e-21,10,50,"big",0.7071068,150310,"int12_3","null",0
"int134_2",-57.1907888731468,1.59732922230804e-22,10,50,"big",0.7071068,150310,"int12_3","null",0
"full",-101.723140909433,7.29860199336457e-42,10,50,"big",0.7071068,150310,"int12_3","null",0
"null",16.1306184965328,0.721135688038223,11,50,"big",0.7071068,150311,"int12_3","null",0
"x3",15.1194869801056,0.262354278240986,11,50,"big",0.7071068,150311,"int12_3","null",0
"x2",12.1343517769497,0.013257462404357,11,50,"big",0.7071068,150311,"int12_3","null",0
"x1",10.0083430562473,0.00158178170566768,11,50,"big",0.7071068,150311,"int12_3","null",0
"int12_3",9.86135132590418,0.00136555391270586,11,50,"big",0.7071068,150311,"int12_3","null",0
"x4",8.20797621092046,0.000261370857089415,11,50,"big",0.7071068,150311,"int12_3","null",0
"int23_1",5.56587579140955,1.86126207890981e-05,11,50,"big",0.7071068,150311,"int12_3","null",0
"main",5.28021739753019,1.39877436664405e-05,11,50,"big",0.7071068,150311,"int12_3","null",0
"int13_2",4.89828258146913,9.54718816089849e-06,11,50,"big",0.7071068,150311,"int12_3","null",0
"int12_4",2.7092163316966,1.06948842637425e-06,11,50,"big",0.7071068,150311,"int12_3","null",0
"int12",2.08319545224492,5.71871792621173e-07,11,50,"big",0.7071068,150311,"int12_3","null",0
"int14_2",-1.21376863583013,2.11565751591498e-08,11,50,"big",0.7071068,150311,"int12_3","null",0
"int24_1",-1.30384656692975,1.93341470214319e-08,11,50,"big",0.7071068,150311,"int12_3","null",0
"int23",-1.99959736357141,9.64193689990207e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int34",-2.20086728892053,7.88413164045864e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int14",-2.53228658687187,5.66005035243804e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int13",-2.77042173158507,4.4606640436182e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int24",-2.78393301804024,4.4008000643331e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int23_4",-3.78570958603239,1.61609022235469e-09,11,50,"big",0.7071068,150311,"int12_3","null",0
"int34_2",-4.43592052569603,8.43495130098808e-10,11,50,"big",0.7071068,150311,"int12_3","null",0
"int24_3",-4.84802326500506,5.58609907252028e-10,11,50,"big",0.7071068,150311,"int12_3","null",0
"int34_1",-5.99110832393441,1.78103765072009e-10,11,50,"big",0.7071068,150311,"int12_3","null",0
"int14_3",-6.25835638367219,1.36335433315441e-10,11,50,"big",0.7071068,150311,"int12_3","null",0
"int13_4",-7.12699522732656,5.71957403892507e-11,11,50,"big",0.7071068,150311,"int12_3","null",0
"int123_4",-20.5327269324307,8.61645017109716e-17,11,50,"big",0.7071068,150311,"int12_3","null",0
"int124_3",-20.960636439633,5.61680883431367e-17,11,50,"big",0.7071068,150311,"int12_3","null",0
"int234_1",-24.7662858672451,1.24944486533749e-18,11,50,"big",0.7071068,150311,"int12_3","null",0
"int134_2",-25.1003958787439,8.94571302965959e-19,11,50,"big",0.7071068,150311,"int12_3","null",0
"full",-69.4392656131422,4.96007796281604e-38,11,50,"big",0.7071068,150311,"int12_3","null",0
"null",2.15745520090305,0.989660463078591,12,50,"big",0.7071068,150312,"int12_3","null",0
"x3",-2.83245384323383,0.00673590971555835,12,50,"big",0.7071068,150312,"int12_3","null",0
"x4",-4.11728460329232,0.0018638087582965,12,50,"big",0.7071068,150312,"int12_3","null",0
"x2",-4.60333206709268,0.00114634044857433,12,50,"big",0.7071068,150312,"int12_3","null",0
"x1",-5.26276286895071,0.000592824929460395,12,50,"big",0.7071068,150312,"int12_3","null",0
"int12_3",-12.1491674881723,6.05618219435454e-07,12,50,"big",0.7071068,150312,"int12_3","null",0
"int12_4",-14.7260492849161,4.60334354405737e-08,12,50,"big",0.7071068,150312,"int12_3","null",0
"int14_2",-19.7758513089464,2.95102054747993e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"int24_1",-19.8165858231253,2.83322756645472e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"main",-19.9418804083753,2.49957810440492e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"int12",-20.0997484987132,2.13454576810042e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"int13_2",-20.3991013418409,1.58233408498638e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"int34_2",-20.559973981801,1.3472000289153e-10,12,50,"big",0.7071068,150312,"int12_3","null",0
"int23_1",-21.4259146849592,5.66707309693659e-11,12,50,"big",0.7071068,150312,"int12_3","null",0
"int34_1",-23.0636896505796,1.10174778046584e-11,12,50,"big",0.7071068,150312,"int12_3","null",0
"int24_3",-23.3703305248091,8.10792540965671e-12,12,50,"big",0.7071068,150312,"int12_3","null",0
"int34",-24.4843645576365,2.66128209193092e-12,12,50,"big",0.7071068,150312,"int12_3","null",0
"int23_4",-24.833778928702,1.87647238837506e-12,12,50,"big",0.7071068,150312,"int12_3","null",0
"int14_3",-25.1755851003548,1.33320718057049e-12,12,50,"big",0.7071068,150312,"int12_3","null",0
"int13_4",-26.2352249290687,4.62063766216739e-13,12,50,"big",0.7071068,150312,"int12_3","null",0
"int14",-26.2584146297951,4.51471931157366e-13,12,50,"big",0.7071068,150312,"int12_3","null",0
"int24",-26.4739277898368,3.63944012103389e-13,12,50,"big",0.7071068,150312,"int12_3","null",0
"int13",-27.857702626885,9.12155334829927e-14,12,50,"big",0.7071068,150312,"int12_3","null",0
"int23",-28.7216747667855,3.84459387411209e-14,12,50,"big",0.7071068,150312,"int12_3","null",0
"int124_3",-44.3005285509687,6.59234969594828e-21,12,50,"big",0.7071068,150312,"int12_3","null",0
"int123_4",-45.6621536843494,1.6892501062625e-21,12,50,"big",0.7071068,150312,"int12_3","null",0
"int134_2",-46.4301714767362,7.83696785968024e-22,12,50,"big",0.7071068,150312,"int12_3","null",0
"int234_1",-46.9896730906861,4.47877867921032e-22,12,50,"big",0.7071068,150312,"int12_3","null",0
"full",-92.9767643644516,4.77770821752155e-42,12,50,"big",0.7071068,150312,"int12_3","null",0
"int12_3",8.29111386864192,0.999312475624925,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int12",0.611365150925991,0.000461773300650172,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int12_4",-0.496679175810559,0.000152479437773359,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"x2",-1.24506333239813,7.21426635027306e-05,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"null",-5.40445558200269,1.12665531630585e-06,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"x1",-12.3839129413693,1.04869996250751e-09,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"x3",-12.8513248517975,6.57138389400759e-10,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"x4",-13.2229675125882,4.5316304065255e-10,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int24_1",-14.7102485823619,1.02408621571602e-10,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int14_2",-15.7794287581049,3.51558392548663e-11,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"main",-17.3230506225685,7.50949983649062e-12,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int23_1",-17.5147891947121,6.19926224200723e-12,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int13_2",-17.5181483364134,6.17847297828278e-12,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int14",-20.1167071680498,4.59559121048886e-13,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int124_3",-20.25873234915,3.98713221870005e-13,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int24",-20.5893517540873,2.86466904056067e-13,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int24_3",-21.3647277427418,1.31926773533378e-13,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int123_4",-21.9098577790809,7.64867089375411e-14,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int34_2",-23.9628698570949,9.81689526922098e-15,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int34",-24.4563533488461,5.99317556821535e-15,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int23_4",-24.6165588685608,5.10599784557645e-15,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int13",-25.2004514501804,2.84773321672692e-15,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int23",-25.2984773111263,2.5818274297664e-15,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int14_3",-32.2365598909122,2.50470297214002e-18,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int34_1",-33.4785783566469,7.23359958921503e-19,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int13_4",-33.6787136791971,5.92156906309483e-19,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int134_2",-41.523405368394,2.32022705170718e-22,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"int234_1",-41.8156612928931,1.73222918191047e-22,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"full",-72.2691401993774,1.02997695267131e-35,13,50,"big",0.7071068,150313,"int12_3","int12_3",1
"x1",3.88289294839336,0.524754013974852,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int12_3",3.34576028461373,0.306677572793834,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int12_4",2.43685817994171,0.123580756299051,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int23_1",0.64767858633336,0.0206499984825008,14,50,"big",0.7071068,150314,"int12_3","x1",0
"main",-0.308143772823502,0.00793983811699592,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int13_2",-0.381773977980068,0.00737623010051035,14,50,"big",0.7071068,150314,"int12_3","x1",0
"null",-1.26611047547036,0.00304629526200432,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int24_1",-1.51069408375258,0.00238534215635439,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int14_2",-1.54433597373192,0.00230642956480801,14,50,"big",0.7071068,150314,"int12_3","x1",0
"x2",-2.23020641223523,0.00116163703502756,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int12",-4.7006070248342,9.82175497483902e-05,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int23",-7.49256401879355,6.02084683549518e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int34",-7.9411695533111,3.84441861190447e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int14",-8.03904115882656,3.48598547262997e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int24",-8.10483570207007,3.26400913724538e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"x4",-8.31408619034165,2.64773815263173e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"x3",-8.43264298062292,2.35172466256149e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int13",-8.56819940213633,2.05359627448147e-06,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int34_1",-18.0643418127117,1.54309555238885e-10,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int13_4",-18.4255469143564,1.07528462737876e-10,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int14_3",-18.7171715504136,8.0329019653368e-11,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int23_4",-22.1663322677549,2.5522369981354e-12,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int34_2",-24.4986719815927,2.47741482677998e-13,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int24_3",-24.7625180394049,1.90288194498374e-13,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int123_4",-28.1144701990491,6.66311822189891e-15,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int124_3",-29.672034153037,1.40357650077688e-15,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int234_1",-30.7660567882978,4.70011078733617e-16,14,50,"big",0.7071068,150314,"int12_3","x1",0
"int134_2",-31.5509198638044,2.14410669130348e-16,14,50,"big",0.7071068,150314,"int12_3","x1",0
"full",-80.4634337965231,1.22690657871242e-37,14,50,"big",0.7071068,150314,"int12_3","x1",0
"null",-0.0795249487443677,0.656212572341433,15,50,"big",0.7071068,150315,"int12_3","null",0
"x2",-1.46469177212527,0.164238223518365,15,50,"big",0.7071068,150315,"int12_3","null",0
"x1",-1.76798970504543,0.121270067752,15,50,"big",0.7071068,150315,"int12_3","null",0
"int12_3",-3.00436106833604,0.0352212171184678,15,50,"big",0.7071068,150315,"int12_3","null",0
"int12_4",-3.51027851526389,0.0212367084111354,15,50,"big",0.7071068,150315,"int12_3","null",0
"x4",-6.89913786852356,0.00071667835301971,15,50,"big",0.7071068,150315,"int12_3","null",0
"int23_1",-7.00950858956953,0.000641786964621184,15,50,"big",0.7071068,150315,"int12_3","null",0
"x3",-7.56797606983156,0.000367156775321638,15,50,"big",0.7071068,150315,"int12_3","null",0
"int13_2",-9.73421218203647,4.20791692192858e-05,15,50,"big",0.7071068,150315,"int12_3","null",0
"int12",-10.1868021582835,2.67614615062627e-05,15,50,"big",0.7071068,150315,"int12_3","null",0
"main",-10.7969177045786,1.45391833213051e-05,15,50,"big",0.7071068,150315,"int12_3","null",0
"int14_2",-11.5163254802469,7.08117268267699e-06,15,50,"big",0.7071068,150315,"int12_3","null",0
"int24_1",-11.9488797744748,4.5946162283056e-06,15,50,"big",0.7071068,150315,"int12_3","null",0
"int23",-14.2755404187275,4.48531928119825e-07,15,50,"big",0.7071068,150315,"int12_3","null",0
"int13",-16.2466987952976,6.24784371158649e-08,15,50,"big",0.7071068,150315,"int12_3","null",0
"int34",-18.4828420551025,6.67706307382557e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int14",-18.7461578019131,5.13131768283337e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int13_4",-18.8077781713856,4.8246689207711e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int24",-19.3317720077995,2.85693187655371e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int14_3",-20.1148394172631,1.30562371497017e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int34_1",-20.1607577987865,1.24702721093556e-09,15,50,"big",0.7071068,150315,"int12_3","null",0
"int23_4",-22.7987052940248,8.91722837778073e-11,15,50,"big",0.7071068,150315,"int12_3","null",0
"int34_2",-24.9117025181597,1.07787116697937e-11,15,50,"big",0.7071068,150315,"int12_3","null",0
"int24_3",-25.0152915958595,9.7180401694785e-12,15,50,"big",0.7071068,150315,"int12_3","null",0
"int124_3",-32.1449105056708,7.78438916127416e-15,15,50,"big",0.7071068,150315,"int12_3","null",0
"int123_4",-33.0346629922167,3.19749551596404e-15,15,50,"big",0.7071068,150315,"int12_3","null",0
"int234_1",-35.0157737155978,4.40985681962282e-16,15,50,"big",0.7071068,150315,"int12_3","null",0
"int134_2",-38.972368386695,8.43523635723255e-18,15,50,"big",0.7071068,150315,"int12_3","null",0
"full",-81.2023221655345,3.85355319960823e-36,15,50,"big",0.7071068,150315,"int12_3","null",0
"null",-5.00966270781223,0.888455064330699,16,50,"big",0.7071068,150316,"int12_3","null",0
"x1",-7.12197583298882,0.107465616122847,16,50,"big",0.7071068,150316,"int12_3","null",0
"x2",-11.1133212047413,0.00198541026346992,16,50,"big",0.7071068,150316,"int12_3","null",0
"int12_3",-12.2036779670242,0.000667289571131378,16,50,"big",0.7071068,150316,"int12_3","null",0
"int12_4",-12.2589824491785,0.000631387392995733,16,50,"big",0.7071068,150316,"int12_3","null",0
"x3",-12.7147535957201,0.000400273659780465,16,50,"big",0.7071068,150316,"int12_3","null",0
"x4",-12.7324185112487,0.000393264945816567,16,50,"big",0.7071068,150316,"int12_3","null",0
"int14_2",-19.5116685596193,4.47192333214215e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"main",-19.8593417447014,3.15865216532427e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"int24_1",-19.9328133963023,2.93490109735387e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"int23_1",-20.1365063390964,2.39403640132824e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"int13_2",-20.2050038129404,2.23554118212864e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"int12",-20.4581192864158,1.73562549613714e-07,16,50,"big",0.7071068,150316,"int12_3","null",0
"int34",-27.3793086698527,1.71246484157982e-10,16,50,"big",0.7071068,150316,"int12_3","null",0
"int13",-27.5029466539534,1.51330466046818e-10,16,50,"big",0.7071068,150316,"int12_3","null",0
"int23",-27.7101482504864,1.23009841680434e-10,16,50,"big",0.7071068,150316,"int12_3","null",0
"int14",-27.9077838413265,1.00950346282779e-10,16,50,"big",0.7071068,150316,"int12_3","null",0
"int24",-28.3689585681643,6.36534832239461e-11,16,50,"big",0.7071068,150316,"int12_3","null",0
"int13_4",-29.6093333690427,1.84134108058339e-11,16,50,"big",0.7071068,150316,"int12_3","null",0
"int34_1",-30.3208048730513,9.03953507449177e-12,16,50,"big",0.7071068,150316,"int12_3","null",0
"int14_3",-31.1091062259374,4.10952064525983e-12,16,50,"big",0.7071068,150316,"int12_3","null",0
"int23_4",-31.4786134826821,2.83998603139418e-12,16,50,"big",0.7071068,150316,"int12_3","null",0
"int34_2",-33.2738295748909,4.71697702883674e-13,16,50,"big",0.7071068,150316,"int12_3","null",0
"int24_3",-34.0017483643343,2.27788947401819e-13,16,50,"big",0.7071068,150316,"int12_3","null",0
"int124_3",-43.412532442202,1.86415084624892e-17,16,50,"big",0.7071068,150316,"int12_3","null",0
"int123_4",-45.1959145078943,3.13305531178574e-18,16,50,"big",0.7071068,150316,"int12_3","null",0
"int134_2",-49.7414339252233,3.32563101499862e-20,16,50,"big",0.7071068,150316,"int12_3","null",0
"int234_1",-50.6793363966198,1.30181177027317e-20,16,50,"big",0.7071068,150316,"int12_3","null",0
"full",-93.7927164512105,2.45835807016882e-39,16,50,"big",0.7071068,150316,"int12_3","null",0
"x1",7.83115986989977,0.800984993399451,17,50,"big",0.7071068,150317,"int12_3","x1",0
"null",5.77566892278899,0.102550080033286,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int12_4",5.10317568649364,0.0523450841123718,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int12_3",4.92702448224223,0.043890891884718,17,50,"big",0.7071068,150317,"int12_3","x1",0
"x4",-0.917670237547631,0.00012707371912381,17,50,"big",0.7071068,150317,"int12_3","x1",0
"x3",-1.66197122353359,6.03684367270866e-05,17,50,"big",0.7071068,150317,"int12_3","x1",0
"x2",-2.73139448495058,2.07188338863767e-05,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int12",-2.84077196781042,1.85721965517659e-05,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int14_2",-5.39655770240753,1.44178210124143e-06,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int24_1",-6.2737636685194,5.99699820948407e-07,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int13_2",-8.22905397996453,8.48715485673477e-08,17,50,"big",0.7071068,150317,"int12_3","x1",0
"main",-8.9779712543194,4.01339113216768e-08,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int14_3",-9.36151428552266,2.73489630644978e-08,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int23_1",-9.58679957737199,2.18323610900138e-08,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int14",-12.9786094504817,7.34609252521671e-10,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int13_4",-13.5968518790813,3.95874127162803e-10,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int34_1",-13.7857498205545,3.27732707025415e-10,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int24",-14.4698389551316,1.65357405290816e-10,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int13",-15.8080554920708,4.33754098423149e-11,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int34",-16.0341064874489,3.45995851344666e-11,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int23",-16.9685820080645,1.35904341106693e-11,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int24_3",-23.6810324391382,1.65216397055509e-14,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int23_4",-23.9169652671839,1.30493482619108e-14,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int34_2",-24.4840081083735,7.40159375794489e-15,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int123_4",-25.9295919165005,1.74387830112869e-15,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int124_3",-26.4891082623685,9.96600985494154e-16,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int134_2",-30.1148946405974,2.65376398382599e-17,17,50,"big",0.7071068,150317,"int12_3","x1",0
"int234_1",-35.6030138609199,1.09749462575168e-19,17,50,"big",0.7071068,150317,"int12_3","x1",0
"full",-74.8605581058199,9.7964237748064e-37,17,50,"big",0.7071068,150317,"int12_3","x1",0
"null",-5.03684503948976,0.857059699216231,18,50,"big",0.7071068,150318,"int12_3","null",0
"x2",-7.06881637091107,0.112340703064308,18,50,"big",0.7071068,150318,"int12_3","null",0
"x3",-8.43903745925257,0.0285402438769349,18,50,"big",0.7071068,150318,"int12_3","null",0
"x4",-11.1263212060876,0.00194260801961977,18,50,"big",0.7071068,150318,"int12_3","null",0
"x1",-13.9992508079514,0.000109821584223904,18,50,"big",0.7071068,150318,"int12_3","null",0
"int12_3",-16.9103764631631,5.97588038764604e-06,18,50,"big",0.7071068,150318,"int12_3","null",0
"int12_4",-18.7664947438462,9.33899126205755e-07,18,50,"big",0.7071068,150318,"int12_3","null",0
"main",-24.2399171915011,3.91942901133946e-09,18,50,"big",0.7071068,150318,"int12_3","null",0
"int13_2",-24.5457872626476,2.88659010683743e-09,18,50,"big",0.7071068,150318,"int12_3","null",0
"int24_1",-24.779899880382,2.28407994629957e-09,18,50,"big",0.7071068,150318,"int12_3","null",0
"int23_1",-24.7978690183839,2.24340355289429e-09,18,50,"big",0.7071068,150318,"int12_3","null",0
"int12",-25.0681134488221,1.71214971714495e-09,18,50,"big",0.7071068,150318,"int12_3","null",0
"int24_3",-25.9221939935738,7.2881830315554e-10,18,50,"big",0.7071068,150318,"int12_3","null",0
"int14_2",-26.548945830154,3.89425518300395e-10,18,50,"big",0.7071068,150318,"int12_3","null",0
"int34_2",-27.5820403884588,1.38598056576745e-10,18,50,"big",0.7071068,150318,"int12_3","null",0
"int23_4",-28.2844932228474,6.86571467162935e-11,18,50,"big",0.7071068,150318,"int12_3","null",0
"int13_4",-28.3200982612042,6.62556134169851e-11,18,50,"big",0.7071068,150318,"int12_3","null",0
"int24",-30.562275303216,7.03813450582686e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int34_1",-30.8632612921147,5.20883989043654e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int14_3",-31.3574812450346,3.17763499637306e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int34",-31.8750030845495,1.89385676975321e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int14",-32.0995371685271,1.51298010413562e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int13",-32.1020049717471,1.50925097023971e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int23",-32.1626356978604,1.42046283044891e-12,18,50,"big",0.7071068,150318,"int12_3","null",0
"int234_1",-48.0176370266763,1.84795029753672e-19,18,50,"big",0.7071068,150318,"int12_3","null",0
"int124_3",-48.4247849982206,1.22989537653784e-19,18,50,"big",0.7071068,150318,"int12_3","null",0
"int123_4",-50.095848322656,2.31278141182318e-20,18,50,"big",0.7071068,150318,"int12_3","null",0
"int134_2",-51.4631203011866,5.89299282944612e-21,18,50,"big",0.7071068,150318,"int12_3","null",0
"full",-101.491234409697,1.10510111042178e-42,18,50,"big",0.7071068,150318,"int12_3","null",0
"int12_3",6.64427987408089,0.837484722104858,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"null",4.58568977120431,0.106891352178547,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int12_4",3.88906893648412,0.053260346366214,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"x2",0.489691832263246,0.00177857944211543,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int12",-1.0057996936393,0.000398647964332226,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"x4",-2.13279129931239,0.000129164544053856,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"x3",-3.39213490737962,3.66620998122263e-05,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"x1",-3.98235338072202,2.03183627360187e-05,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int24_1",-9.03396661987791,1.30017243670112e-07,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int14_2",-10.0591928382004,4.6639175641123e-08,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int23_1",-10.9905614169773,1.83764929021858e-08,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"main",-11.8700912726529,7.62583963502879e-09,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int13_2",-12.4957099081264,4.07929344031905e-09,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int24",-16.2086304131362,9.95598101890331e-11,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int34",-16.861728660192,5.18139969390489e-11,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int14",-17.2111524285658,3.65337523629825e-11,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int23",-18.9404296294061,6.48154789633254e-12,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int24_3",-19.9940000793511,2.2600544474464e-12,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
"int13",-20.3109592709104,1.64613433713859e-12,19,50,"big",0.7071068,150319,"int12_3","int12_3",1
